time,temperature_2m,apparent_temperature,precipitation_probability,precipitation (mm),rain (mm)
2023-12-25T22:00,14.0,13.7,0,0.00,0.00
2023-12-25T23:00,12.8,12.4,0,0.00,0.00
2023-12-26T00:00,12.3,11.8,0,0.00,0.00
2023-12-26T01:00,11.7,11.1,0,0.00,0.00
2023-12-26T02:00,11.1,10.4,0,0.00,0.00
2023-12-26T03:00,10.6,9.7,0,0.00,0.00
2023-12-26T04:00,10.3,9.5,0,0.00,0.00
2023-12-26T05:00,10.1,9.2,0,0.00,0.00
2023-12-26T06:00,9.9,9.0,0,0.00,0.00
2023-12-26T07:00,9.7,8.8,0,0.00,0.00
2023-12-26T08:00,10.5,9.8,0,0.00,0.00
2023-12-26T09:00,13.5,13.0,0,0.00,0.00
2023-12-26T10:00,16.7,16.3,0,0.00,0.00
2023-12-26T11:00,19.7,19.3,0,0.00,0.00
2023-12-26T12:00,21.4,20.9,0,0.00,0.00
2023-12-26T13:00,22.5,21.5,0,0.00,0.00
2023-12-26T14:00,23.1,21.8,0,0.00,0.00
2023-12-26T15:00,23.2,22.0,0,0.00,0.00
2023-12-26T16:00,22.7,21.6,0,0.00,0.00
2023-12-26T17:00,20.5,20.1,0,0.00,0.00
2023-12-26T18:00,18.9,18.6,0,0.00,0.00
2023-12-26T19:00,17.7,17.3,0,0.00,0.00
2023-12-26T20:00,16.7,16.3,0,0.00,0.00
2023-12-26T21:00,15.9,15.5,0,0.00,0.00
2023-12-26T22:00,15.0,14.7,0,0.00,0.00
2023-12-26T23:00,14.1,13.8,0,0.00,0.00
2023-12-27T00:00,13.6,13.2,0,0.00,0.00
2023-12-27T01:00,13.2,12.8,0,0.00,0.00
2023-12-27T02:00,12.5,12.0,0,0.00,0.00
2023-12-27T03:00,11.7,11.1,0,0.00,0.00
2023-12-27T04:00,11.1,10.4,0,0.00,0.00
2023-12-27T05:00,10.5,9.8,0,0.00,0.00
2023-12-27T06:00,10.2,9.5,0,0.00,0.00
2023-12-27T07:00,9.8,9.1,0,0.00,0.00
2023-12-27T08:00,10.4,9.9,0,0.00,0.00
2023-12-27T09:00,13.1,12.8,0,0.00,0.00
2023-12-27T10:00,16.4,16.3,0,0.00,0.00
2023-12-27T11:00,19.5,20.7,0,0.00,0.00
2023-12-27T12:00,21.1,22.3,0,0.00,0.00
2023-12-27T13:00,22.1,23.1,0,0.00,0.00
2023-12-27T14:00,22.7,23.0,0,0.00,0.00
2023-12-27T15:00,22.5,22.8,0,0.00,0.00
2023-12-27T16:00,21.9,22.3,0,0.00,0.00
2023-12-27T17:00,19.4,20.6,0,0.00,0.00
2023-12-27T18:00,17.8,19.1,0,0.00,0.00
2023-12-27T19:00,16.7,17.9,0,0.00,0.00
2023-12-27T20:00,15.9,16.9,0,0.00,0.00
2023-12-27T21:00,15.4,16.4,0,0.00,0.00
2023-12-27T22:00,15.0,15.9,0,0.00,0.00
2023-12-27T23:00,14.2,14.9,0,0.00,0.00
2023-12-28T00:00,13.6,14.1,0,0.00,0.00
2023-12-28T01:00,12.8,13.1,0,0.00,0.00
2023-12-28T02:00,12.1,12.1,0,0.00,0.00
2023-12-28T03:00,11.7,11.7,0,0.00,0.00
2023-12-28T04:00,11.5,11.4,0,0.00,0.00
2023-12-28T05:00,10.9,10.7,0,0.00,0.00
2023-12-28T06:00,10.9,10.7,0,0.00,0.00
2023-12-28T07:00,11.0,10.8,0,0.00,0.00
2023-12-28T08:00,11.2,11.1,0,0.00,0.00
2023-12-28T09:00,11.8,11.9,0,0.00,0.00
2023-12-28T10:00,13.0,13.3,0,0.00,0.00
2023-12-28T11:00,13.5,13.6,0,0.00,0.00
2023-12-28T12:00,16.0,16.4,0,0.00,0.00
2023-12-28T13:00,17.4,17.8,0,0.00,0.00
2023-12-28T14:00,18.4,18.4,0,0.00,0.00
2023-12-28T15:00,18.6,18.7,0,0.00,0.00
2023-12-28T16:00,18.3,18.4,0,0.00,0.00
2023-12-28T17:00,16.5,16.7,0,0.00,0.00
2023-12-28T18:00,15.0,15.5,0,0.00,0.00
2023-12-28T19:00,14.0,14.4,0,0.00,0.00
2023-12-28T20:00,13.2,13.5,0,0.00,0.00
2023-12-28T21:00,12.4,12.7,0,0.00,0.00
2023-12-28T22:00,11.8,11.9,0,0.00,0.00
2023-12-28T23:00,11.4,11.5,0,0.00,0.00
2023-12-29T00:00,11.3,11.3,0,0.00,0.00
2023-12-29T01:00,11.2,11.2,0,0.00,0.00
2023-12-29T02:00,10.7,10.6,0,0.00,0.00
2023-12-29T03:00,10.5,10.3,0,0.00,0.00
2023-12-29T04:00,10.2,10.0,0,0.00,0.00
2023-12-29T05:00,10.4,10.3,0,0.00,0.00
2023-12-29T06:00,10.7,10.7,0,0.00,0.00
2023-12-29T07:00,11.0,11.0,0,0.00,0.00
2023-12-29T08:00,11.3,11.4,0,0.00,0.00
2023-12-29T09:00,11.9,12.2,0,0.00,0.00
2023-12-29T10:00,13.9,14.0,0,0.00,0.00
2023-12-29T11:00,13.4,13.8,0,0.00,0.00
2023-12-29T12:00,14.9,14.9,0,0.00,0.00
2023-12-29T13:00,15.8,15.7,0,0.00,0.00
2023-12-29T14:00,17.0,16.8,0,0.00,0.00
2023-12-29T15:00,17.5,17.4,0,0.00,0.00
2023-12-29T16:00,17.3,17.4,0,0.00,0.00
2023-12-29T17:00,15.8,16.2,0,0.00,0.00
2023-12-29T18:00,15.1,15.6,0,0.00,0.00
2023-12-29T19:00,14.3,14.6,0,0.00,0.00
2023-12-29T20:00,13.8,14.0,0,0.00,0.00
2023-12-29T21:00,13.2,13.4,0,0.00,0.00
2023-12-29T22:00,12.8,13.0,0,0.00,0.00
2023-12-29T23:00,12.1,12.2,0,0.00,0.00
2023-12-30T00:00,11.5,11.5,0,0.00,0.00
2023-12-30T01:00,10.8,10.7,0,0.00,0.00
2023-12-30T02:00,10.7,10.7,0,0.00,0.00
2023-12-30T03:00,10.3,10.3,0,0.00,0.00
2023-12-30T04:00,9.7,9.6,0,0.00,0.00
2023-12-30T05:00,10.1,10.0,0,0.00,0.00
2023-12-30T06:00,10.0,9.8,0,0.00,0.00
2023-12-30T07:00,10.0,9.8,0,0.00,0.00
2023-12-30T08:00,10.3,10.1,0,0.00,0.00
2023-12-30T09:00,10.7,10.6,0,0.00,0.00
2023-12-30T10:00,12.6,12.6,0,0.00,0.00
2023-12-30T11:00,13.3,13.4,0,0.00,0.00
2023-12-30T12:00,14.9,15.0,0,0.00,0.00
2023-12-30T13:00,15.5,15.3,0,0.00,0.00
2023-12-30T14:00,15.9,15.6,0,0.00,0.00
2023-12-30T15:00,16.1,15.7,0,0.00,0.00
2023-12-30T16:00,15.8,15.5,0,0.00,0.00
2023-12-30T17:00,14.4,14.2,0,0.00,0.00
2023-12-30T18:00,13.8,13.8,0,0.00,0.00
2023-12-30T19:00,13.4,13.5,0,0.00,0.00
2023-12-30T20:00,13.3,13.3,0,0.00,0.00
2023-12-30T21:00,13.2,13.1,0,0.00,0.00
2023-12-30T22:00,13.0,12.9,0,0.00,0.00
2023-12-30T23:00,12.9,12.7,0,0.00,0.00
2023-12-31T00:00,12.7,12.5,0,0.00,0.00
2023-12-31T01:00,12.6,12.5,0,0.00,0.00
2023-12-31T02:00,12.6,12.6,0,0.00,0.00
2023-12-31T03:00,12.4,12.4,0,0.00,0.00
2023-12-31T04:00,12.2,12.1,0,0.00,0.00
2023-12-31T05:00,11.6,11.5,0,0.00,0.00
2023-12-31T06:00,11.3,11.0,0,0.00,0.00
2023-12-31T07:00,11.0,10.7,0,0.00,0.00
2023-12-31T08:00,11.5,11.1,0,0.00,0.00
2023-12-31T09:00,12.6,11.4,0,0.00,0.00
2023-12-31T10:00,13.4,12.3,0,0.00,0.00
2023-12-31T11:00,13.2,12.1,0,0.00,0.00
2023-12-31T12:00,14.3,13.4,0,0.00,0.00
2023-12-31T13:00,14.9,14.0,0,0.00,0.00
2023-12-31T14:00,15.4,14.5,0,0.00,0.00
2023-12-31T15:00,15.5,14.6,0,0.00,0.00
2023-12-31T16:00,15.1,14.3,0,0.00,0.00
2023-12-31T17:00,14.2,13.6,0,0.00,0.00
2023-12-31T18:00,13.7,13.3,0,0.00,0.00
2023-12-31T19:00,13.2,13.0,0,0.00,0.00
2023-12-31T20:00,13.0,12.8,0,0.00,0.00
2023-12-31T21:00,12.7,12.4,0,0.00,0.00
2023-12-31T22:00,12.5,12.3,0,0.00,0.00
2023-12-31T23:00,12.1,12.0,0,0.00,0.00
2024-01-01T00:00,12.0,11.9,0,0.00,0.00
2024-01-01T01:00,11.9,11.7,0,0.00,0.00
2024-01-01T02:00,11.8,11.5,0,0.00,0.00
2024-01-01T03:00,11.6,11.2,0,0.00,0.00
2024-01-01T04:00,11.5,10.8,0,0.00,0.00
2024-01-01T05:00,11.5,10.5,0,0.00,0.00
2024-01-01T06:00,11.3,10.2,0,0.00,0.00
2024-01-01T07:00,11.1,10.1,0,0.00,0.00
2024-01-01T08:00,11.6,10.7,0,0.00,0.00
2024-01-01T09:00,12.3,11.0,0,0.00,0.00
2024-01-01T10:00,13.1,12.1,0,0.00,0.00
2024-01-01T11:00,12.9,12.1,0,0.00,0.00
2024-01-01T12:00,13.9,13.2,0,0.00,0.00
2024-01-01T13:00,14.6,13.8,0,0.00,0.00
2024-01-01T14:00,15.1,14.1,0,0.00,0.00
2024-01-01T15:00,15.2,14.2,0,0.00,0.00
2024-01-01T16:00,14.7,13.7,0,0.00,0.00
2024-01-01T17:00,13.5,12.6,0,0.00,0.00
2024-01-01T18:00,13.0,12.2,0,0.00,0.00
2024-01-01T19:00,12.6,11.9,0,0.00,0.00
2024-01-01T20:00,12.4,11.6,0,0.00,0.00
2024-01-01T21:00,12.2,11.3,0,0.00,0.00
2024-01-01T22:00,11.9,11.0,0,0.00,0.00
2024-01-01T23:00,10.9,9.9,0,0.00,0.00
2024-01-02T00:00,10.7,9.7,0,0.00,0.00
2024-01-02T01:00,10.5,9.5,0,0.00,0.00
2024-01-02T02:00,10.2,9.2,0,0.00,0.00
2024-01-02T03:00,10.0,8.9,0,0.00,0.00
2024-01-02T04:00,9.6,8.6,0,0.00,0.00
2024-01-02T05:00,9.8,8.3,0,0.00,0.00
2024-01-02T06:00,9.5,8.0,0,0.00,0.00
2024-01-02T07:00,9.4,8.1,0,0.00,0.00
2024-01-02T08:00,9.9,8.5,0,0.00,0.00
2024-01-02T09:00,10.5,9.2,0,0.00,0.00
2024-01-02T10:00,11.4,10.2,0,0.00,0.00
2024-01-02T11:00,11.4,10.1,0,0.00,0.00
2024-01-02T12:00,12.5,11.2,0,0.00,0.00
2024-01-02T13:00,13.2,12.1,0,0.00,0.00
2024-01-02T14:00,13.8,12.7,0,0.00,0.00
2024-01-02T15:00,13.9,12.8,0,0.00,0.00
2024-01-02T16:00,13.7,12.6,0,0.00,0.00
2024-01-02T17:00,13.3,12.3,0,0.00,0.00
2024-01-02T18:00,12.4,11.6,0,0.00,0.00
2024-01-02T19:00,11.8,11.1,0,0.00,0.00
2024-01-02T20:00,11.3,10.6,0,0.00,0.00
2024-01-02T21:00,11.0,10.3,0,0.00,0.00
2024-01-02T22:00,10.8,10.1,0,0.00,0.00
2024-01-02T23:00,10.2,9.4,0,0.00,0.00
2024-01-03T00:00,10.1,9.3,0,0.00,0.00
2024-01-03T01:00,10.1,9.2,0,0.00,0.00
2024-01-03T02:00,9.9,9.0,0,0.00,0.00
2024-01-03T03:00,9.3,8.4,0,0.00,0.00
2024-01-03T04:00,8.9,7.9,0,0.00,0.00
2024-01-03T05:00,8.7,7.7,0,0.00,0.00
2024-01-03T06:00,8.2,7.1,0,0.00,0.00
2024-01-03T07:00,8.0,6.9,0,0.00,0.00
2024-01-03T08:00,8.5,7.6,0,0.00,0.00
2024-01-03T09:00,10.7,9.9,0,0.00,0.00
2024-01-03T10:00,12.4,11.1,0,0.00,0.00
2024-01-03T11:00,12.7,11.8,0,0.00,0.00
2024-01-03T12:00,13.5,12.6,0,0.00,0.00
2024-01-03T13:00,14.3,13.1,0,0.00,0.00
2024-01-03T14:00,14.7,13.4,0,0.00,0.00
2024-01-03T15:00,14.7,13.5,0,0.00,0.00
2024-01-03T16:00,14.3,13.1,0,0.00,0.00
2024-01-03T17:00,13.6,12.7,0,0.00,0.00
2024-01-03T18:00,12.5,11.8,0,0.00,0.00
2024-01-03T19:00,11.6,11.0,0,0.00,0.00
2024-01-03T20:00,10.9,10.2,0,0.00,0.00
2024-01-03T21:00,10.3,9.6,0,0.00,0.00
2024-01-03T22:00,9.7,8.9,0,0.00,0.00
2024-01-03T23:00,9.7,8.7,0,0.00,0.00
2024-01-04T00:00,9.2,8.2,0,0.00,0.00
2024-01-04T01:00,8.6,7.6,0,0.00,0.00
2024-01-04T02:00,8.2,7.1,0,0.00,0.00
2024-01-04T03:00,7.8,6.5,0,0.00,0.00
2024-01-04T04:00,7.6,6.3,0,0.00,0.00
2024-01-04T05:00,8.3,7.0,0,0.00,0.00
2024-01-04T06:00,8.5,7.2,0,0.00,0.00
2024-01-04T07:00,8.6,7.3,0,0.00,0.00
2024-01-04T08:00,9.4,8.1,0,0.00,0.00
2024-01-04T09:00,10.9,9.6,0,0.00,0.00
2024-01-04T10:00,12.6,11.6,0,0.00,0.00
2024-01-04T11:00,12.4,11.0,0,0.00,0.00
2024-01-04T12:00,13.8,12.4,0,0.00,0.00
2024-01-04T13:00,14.3,13.0,0,0.00,0.00
2024-01-04T14:00,14.9,13.8,0,0.00,0.00
2024-01-04T15:00,15.2,14.1,0,0.00,0.00
2024-01-04T16:00,14.9,14.0,0,0.00,0.00
2024-01-04T17:00,13.2,12.4,0,0.00,0.00
2024-01-04T18:00,12.7,12.0,0,0.00,0.00
2024-01-04T19:00,12.2,11.5,0,0.00,0.00
2024-01-04T20:00,11.9,11.0,0,0.00,0.00
2024-01-04T21:00,11.6,10.7,0,0.00,0.00
2024-01-04T22:00,11.3,10.5,0,0.00,0.00
2024-01-04T23:00,10.7,10.0,0,0.00,0.00
2024-01-05T00:00,10.6,9.9,0,0.00,0.00
2024-01-05T01:00,10.3,9.6,0,0.00,0.00
2024-01-05T02:00,10.0,9.3,0,0.00,0.00
2024-01-05T03:00,9.6,8.8,0,0.00,0.00
2024-01-05T04:00,9.3,8.6,0,0.00,0.00
2024-01-05T05:00,10.0,9.7,0,0.00,0.00
2024-01-05T06:00,10.0,9.7,0,0.00,0.00
2024-01-05T07:00,10.2,9.8,0,0.00,0.00
2024-01-05T08:00,10.6,10.2,0,0.00,0.00
2024-01-05T09:00,11.6,11.2,0,0.00,0.00
2024-01-05T10:00,12.5,12.3,0,0.00,0.00
2024-01-05T11:00,12.3,11.7,0,0.00,0.00
2024-01-05T12:00,13.0,12.5,0,0.00,0.00
2024-01-05T13:00,13.6,13.2,0,0.00,0.00
2024-01-05T14:00,14.3,13.9,0,0.00,0.00
2024-01-05T15:00,14.6,14.3,0,0.00,0.00
2024-01-05T16:00,14.8,14.2,0,0.00,0.00
2024-01-05T17:00,13.5,12.9,0,0.00,0.00
2024-01-05T18:00,12.7,11.8,0,0.00,0.00
2024-01-05T19:00,12.1,11.1,0,0.00,0.00
2024-01-05T20:00,11.7,10.9,0,0.00,0.00
2024-01-05T21:00,11.4,10.8,0,0.00,0.00
2024-01-05T22:00,11.2,10.8,0,0.00,0.00
2024-01-05T23:00,11.0,10.5,0,0.00,0.00
2024-01-06T00:00,10.9,10.6,0,0.00,0.00
2024-01-06T01:00,10.9,10.5,0,0.00,0.00
2024-01-06T02:00,10.7,10.3,0,0.00,0.00
2024-01-06T03:00,10.5,10.1,0,0.00,0.00
2024-01-06T04:00,10.5,9.9,0,0.00,0.00
2024-01-06T05:00,10.2,9.5,0,0.00,0.00
2024-01-06T06:00,10.1,9.5,0,0.00,0.00
2024-01-06T07:00,10.0,9.3,0,0.00,0.00
2024-01-06T08:00,10.4,9.6,0,0.00,0.00
2024-01-06T09:00,11.4,10.4,0,0.00,0.00
2024-01-06T10:00,12.8,12.0,0,0.00,0.00
2024-01-06T11:00,12.6,12.0,0,0.00,0.00
2024-01-06T12:00,13.8,13.2,0,0.00,0.00
2024-01-06T13:00,14.1,13.3,0,0.00,0.00
2024-01-06T14:00,14.5,13.5,0,0.00,0.00
2024-01-06T15:00,14.8,13.8,0,0.00,0.00
2024-01-06T16:00,14.8,13.9,0,0.00,0.00
2024-01-06T17:00,13.2,12.4,0,0.00,0.00
2024-01-06T18:00,12.9,12.3,0,0.00,0.00
2024-01-06T19:00,12.5,12.0,0,0.00,0.00
2024-01-06T20:00,12.2,11.7,0,0.00,0.00
2024-01-06T21:00,12.0,11.5,0,0.00,0.00
2024-01-06T22:00,11.9,11.3,0,0.00,0.00
2024-01-06T23:00,11.3,10.6,0,0.00,0.00
2024-01-07T00:00,11.2,10.5,0,0.00,0.00
2024-01-07T01:00,11.1,10.5,0,0.00,0.00
2024-01-07T02:00,10.9,10.3,0,0.00,0.00
2024-01-07T03:00,10.7,10.0,0,0.00,0.00
2024-01-07T04:00,10.4,9.8,0,0.00,0.00
2024-01-07T05:00,10.2,9.5,0,0.00,0.00
2024-01-07T06:00,10.3,9.6,0,0.00,0.00
2024-01-07T07:00,10.2,9.6,0,0.00,0.00
2024-01-07T08:00,10.6,10.0,0,0.00,0.00
2024-01-07T09:00,11.6,11.1,0,0.00,0.00
2024-01-07T10:00,12.7,12.4,0,0.00,0.00
2024-01-07T11:00,12.9,12.2,0,0.00,0.00
2024-01-07T12:00,13.8,13.1,0,0.00,0.00
2024-01-07T13:00,14.3,13.3,0,0.00,0.00
2024-01-07T14:00,14.6,13.5,0,0.00,0.00
2024-01-07T15:00,14.9,13.8,0,0.00,0.00
2024-01-07T16:00,15.0,13.9,0,0.00,0.00
2024-01-07T17:00,14.3,13.7,0,0.00,0.00
2024-01-07T18:00,13.6,13.3,0,0.00,0.00
2024-01-07T19:00,12.8,12.5,0,0.00,0.00
2024-01-07T20:00,12.0,11.7,0,0.00,0.00
2024-01-07T21:00,11.6,11.1,0,0.00,0.00
2024-01-07T22:00,11.4,11.1,0,0.00,0.00
2024-01-07T23:00,10.8,10.2,0,0.00,0.00
2024-01-08T00:00,10.7,10.0,0,0.00,0.00
2024-01-08T01:00,10.5,9.9,0,0.00,0.00
2024-01-08T02:00,10.3,9.7,0,0.00,0.00
2024-01-08T03:00,10.4,9.7,0,0.00,0.00
2024-01-08T04:00,10.3,9.5,0,0.00,0.00
2024-01-08T05:00,10.3,9.8,0,0.00,0.00
2024-01-08T06:00,10.2,9.7,0,0.00,0.00
2024-01-08T07:00,10.0,9.4,0,0.00,0.00
2024-01-08T08:00,10.3,9.7,0,0.00,0.00
2024-01-08T09:00,11.2,10.6,0,0.00,0.00
2024-01-08T10:00,12.7,12.1,0,0.00,0.00
2024-01-08T11:00,12.5,11.9,0,0.00,0.00
2024-01-08T12:00,13.8,13.2,0,0.00,0.00
2024-01-08T13:00,14.7,14.1,0,0.00,0.00
2024-01-08T14:00,15.3,14.7,0,0.00,0.00
2024-01-08T15:00,15.4,14.9,0,0.00,0.00
2024-01-08T16:00,15.2,14.8,0,0.00,0.00
2024-01-08T17:00,13.5,13.1,0,0.00,0.00
2024-01-08T18:00,12.8,12.4,0,0.00,0.00
2024-01-08T19:00,12.0,11.5,0,0.00,0.00
2024-01-08T20:00,11.6,11.1,0,0.00,0.00
2024-01-08T21:00,11.4,11.0,0,0.00,0.00
2024-01-08T22:00,11.3,10.9,0,0.00,0.00
2024-01-08T23:00,10.8,10.4,0,0.00,0.00
2024-01-09T00:00,10.6,10.0,0,0.00,0.00
2024-01-09T01:00,10.3,9.5,0,0.00,0.00
2024-01-09T02:00,9.8,8.7,0,0.00,0.00
2024-01-09T03:00,9.3,8.0,0,0.00,0.00
2024-01-09T04:00,9.0,7.6,0,0.00,0.00
2024-01-09T05:00,8.7,7.6,0,0.00,0.00
2024-01-09T06:00,8.4,7.3,0,0.00,0.00
2024-01-09T07:00,8.2,7.0,0,0.00,0.00
2024-01-09T08:00,8.9,7.7,0,0.00,0.00
2024-01-09T09:00,10.6,9.4,0,0.00,0.00
2024-01-09T10:00,12.4,11.0,0,0.00,0.00
2024-01-09T11:00,12.4,11.3,0,0.00,0.00
2024-01-09T12:00,13.9,12.9,0,0.00,0.00
2024-01-09T13:00,14.7,13.8,0,0.00,0.00
2024-01-09T14:00,15.3,14.4,0,0.00,0.00
2024-01-09T15:00,15.6,14.7,0,0.00,0.00
2024-01-09T16:00,15.3,14.4,0,0.00,0.00
2024-01-09T17:00,13.7,12.9,0,0.00,0.00
2024-01-09T18:00,13.0,12.2,0,0.00,0.00
2024-01-09T19:00,12.5,11.5,0,0.00,0.00
2024-01-09T20:00,12.0,10.8,0,0.00,0.00
2024-01-09T21:00,11.5,10.2,0,0.00,0.00
2024-01-09T22:00,11.1,9.6,0,0.00,0.00
2024-01-09T23:00,10.0,8.2,0,0.00,0.00
2024-01-10T00:00,9.6,7.5,0,0.00,0.00
2024-01-10T01:00,9.2,7.1,0,0.00,0.00
2024-01-10T02:00,9.0,6.7,0,0.00,0.00
2024-01-10T03:00,8.7,6.4,0,0.00,0.00
2024-01-10T04:00,8.5,6.0,0,0.00,0.00
2024-01-10T05:00,8.3,6.4,0,0.00,0.00
2024-01-10T06:00,8.0,5.8,0,0.00,0.00
2024-01-10T07:00,7.9,5.7,0,0.00,0.00
2024-01-10T08:00,8.1,5.8,0,0.00,0.00
2024-01-10T09:00,8.9,6.6,0,0.00,0.00
2024-01-10T10:00,10.0,7.8,0,0.00,0.00
2024-01-10T11:00,10.4,8.5,0,0.00,0.00
2024-01-10T12:00,11.8,10.2,0,0.00,0.00
2024-01-10T13:00,12.9,11.4,0,0.00,0.00
2024-01-10T14:00,13.8,12.4,0,0.00,0.00
2024-01-10T15:00,14.2,12.9,0,0.00,0.00
2024-01-10T16:00,14.0,12.7,0,0.00,0.00
2024-01-10T17:00,13.2,12.0,0,0.00,0.00
2024-01-10T18:00,12.4,11.2,0,0.00,0.00
2024-01-10T19:00,11.8,10.5,0,0.00,0.00
2024-01-10T20:00,11.3,10.1,0,0.00,0.00
2024-01-10T21:00,10.8,9.7,0,0.00,0.00
2024-01-10T22:00,10.2,9.1,0,0.00,0.00
2024-01-10T23:00,8.7,7.5,0,0.00,0.00
2024-01-11T00:00,8.2,6.9,0,0.00,0.00
2024-01-11T01:00,8.0,6.7,0,0.00,0.00
2024-01-11T02:00,7.9,6.5,0,0.00,0.00
2024-01-11T03:00,7.8,6.3,0,0.00,0.00
2024-01-11T04:00,7.6,6.1,0,0.00,0.00
2024-01-11T05:00,7.7,6.0,0,0.00,0.00
2024-01-11T06:00,7.5,5.8,0,0.00,0.00
2024-01-11T07:00,7.6,5.9,0,0.00,0.00
2024-01-11T08:00,8.0,6.2,0,0.00,0.00
2024-01-11T09:00,8.8,7.1,0,0.00,0.00
2024-01-11T10:00,9.8,8.4,0,0.00,0.00
2024-01-11T11:00,10.8,9.5,0,0.00,0.00
2024-01-11T12:00,12.4,11.4,0,0.00,0.00
2024-01-11T13:00,13.8,12.7,0,0.00,0.00
2024-01-11T14:00,14.7,13.3,0,0.00,0.00
2024-01-11T15:00,15.1,13.5,0,0.00,0.00
2024-01-11T16:00,14.8,13.4,0,0.00,0.00
2024-01-11T17:00,14.6,13.3,0,0.00,0.00
2024-01-11T18:00,13.2,12.3,0,0.00,0.00
2024-01-11T19:00,12.2,11.4,0,0.00,0.00
2024-01-11T20:00,11.4,10.7,0,0.00,0.00
2024-01-11T21:00,10.8,10.1,0,0.00,0.00
2024-01-11T22:00,10.2,9.5,0,0.00,0.00
2024-01-11T23:00,8.6,7.7,0,0.00,0.00
2024-01-12T00:00,8.1,7.1,0,0.00,0.00
2024-01-12T01:00,7.6,6.5,0,0.00,0.00
2024-01-12T02:00,7.0,5.8,0,0.00,0.00
2024-01-12T03:00,6.6,5.5,0,0.00,0.00
2024-01-12T04:00,5.8,4.6,0,0.00,0.00
2024-01-12T05:00,5.2,3.7,0,0.00,0.00
2024-01-12T06:00,5.0,3.6,0,0.00,0.00
2024-01-12T07:00,5.2,3.8,0,0.00,0.00
2024-01-12T08:00,5.4,4.0,0,0.00,0.00
2024-01-12T09:00,6.0,4.7,0,0.00,0.00
2024-01-12T10:00,8.5,7.5,0,0.00,0.00
2024-01-12T11:00,11.5,10.4,0,0.00,0.00
2024-01-12T12:00,14.0,13.1,0,0.00,0.00
2024-01-12T13:00,15.5,14.5,0,0.00,0.00
2024-01-12T14:00,16.6,14.9,0,0.00,0.00
2024-01-12T15:00,16.9,15.3,0,0.00,0.00
2024-01-12T16:00,16.7,15.4,0,0.00,0.00
2024-01-12T17:00,15.1,14.1,0,0.00,0.00
2024-01-12T18:00,13.4,12.5,0,0.00,0.00
2024-01-12T19:00,12.1,11.3,0,0.00,0.00
2024-01-12T20:00,11.0,10.2,0,0.00,0.00
2024-01-12T21:00,10.2,9.3,0,0.00,0.00
2024-01-12T22:00,9.6,8.9,0,0.00,0.00
2024-01-12T23:00,9.2,8.6,0,0.00,0.00
2024-01-13T00:00,8.9,8.0,0,0.00,0.00
2024-01-13T01:00,8.7,8.0,0,0.00,0.00
2024-01-13T02:00,8.3,7.4,0,0.00,0.00
2024-01-13T03:00,7.8,6.7,0,0.00,0.00
2024-01-13T04:00,7.3,6.1,0,0.00,0.00
2024-01-13T05:00,6.5,5.1,0,0.00,0.00
2024-01-13T06:00,5.8,4.5,0,0.00,0.00
2024-01-13T07:00,5.5,4.3,0,0.00,0.00
2024-01-13T08:00,5.8,4.6,0,0.00,0.00
2024-01-13T09:00,8.0,7.0,0,0.00,0.00
2024-01-13T10:00,10.9,9.8,0,0.00,0.00
2024-01-13T11:00,13.1,12.3,0,0.00,0.00
2024-01-13T12:00,15.6,14.5,0,0.00,0.00
2024-01-13T13:00,16.5,15.2,0,0.00,0.00
2024-01-13T14:00,17.0,15.5,0,0.00,0.00
2024-01-13T15:00,17.1,15.6,0,0.00,0.00
2024-01-13T16:00,16.7,15.4,0,0.00,0.00
2024-01-13T17:00,15.1,14.6,0,0.00,0.00
2024-01-13T18:00,13.7,13.4,0,0.00,0.00
2024-01-13T19:00,12.8,12.4,0,0.00,0.00
2024-01-13T20:00,11.8,11.4,0,0.00,0.00
2024-01-13T21:00,11.0,10.5,0,0.00,0.00
2024-01-13T22:00,10.3,9.6,0,0.00,0.00
2024-01-13T23:00,8.2,7.2,0,0.00,0.00
2024-01-14T00:00,7.5,6.3,0,0.00,0.00
2024-01-14T01:00,7.0,5.7,0,0.00,0.00
2024-01-14T02:00,6.7,5.4,0,0.00,0.00
2024-01-14T03:00,6.1,4.8,0,0.00,0.00
2024-01-14T04:00,5.6,4.3,0,0.00,0.00
2024-01-14T05:00,5.6,4.2,0,0.00,0.00
2024-01-14T06:00,5.3,3.9,0,0.00,0.00
2024-01-14T07:00,5.0,3.5,0,0.00,0.00
2024-01-14T08:00,5.4,4.1,0,0.00,0.00
2024-01-14T09:00,7.6,6.4,0,0.00,0.00
2024-01-14T10:00,10.7,9.7,0,0.00,0.00
2024-01-14T11:00,10.9,10.0,0,0.00,0.00
2024-01-14T12:00,13.5,12.8,0,0.00,0.00
2024-01-14T13:00,15.0,14.4,0,0.00,0.00
2024-01-14T14:00,15.9,14.8,0,0.00,0.00
2024-01-14T15:00,16.2,14.8,0,0.00,0.00
2024-01-14T16:00,15.9,14.6,0,0.00,0.00
2024-01-14T17:00,15.0,14.3,0,0.00,0.00
2024-01-14T18:00,13.3,12.7,0,0.00,0.00
2024-01-14T19:00,12.1,11.5,0,0.00,0.00
2024-01-14T20:00,11.2,10.6,0,0.00,0.00
2024-01-14T21:00,10.5,9.9,0,0.00,0.00
2024-01-14T22:00,10.0,9.3,0,0.00,0.00
